sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,74099,3679394,3,3,6,0,198,yes,yes,51,ok,98,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,74099,8327930,3,3,6,0,418,yes,yes,51,ok,158,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap,mut1,74099,70075,3,3,6,0,39,yes,yes,51,ok,47,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,74099,70247,3,2,6,0,31,yes,yes,51,ok,47,ok,yes,yes,ERROR,0.00,47,47,12,11,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,74099,73734,3,3,6,6,30,yes,yes,51,ok,43,ok,yes,yes,99.46,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut1,74099,72622,3,3,6,0,36,yes,yes,51,ok,49,ok,yes,yes,ERROR,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,74099,72295,3,3,6,6,39,yes,yes,51,ok,48,ok,yes,yes,99.65,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,74099,70106,3,3,6,6,37,yes,yes,51,ok,17,ok,yes,yes,60.02,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut1,74099,74090,3,3,6,6,32,yes,yes,51,ok,48,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,74099,74122,3,3,6,6,34,yes,yes,51,ok,50,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,74099,74156,3,3,6,6,37,yes,yes,51,ok,45,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,loop_unroll,mut1,74099,74085,3,3,6,6,33,yes,yes,51,ok,45,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,loop_unroll,mut2,74099,74110,3,3,6,6,36,yes,yes,51,ok,45,ok,yes,yes,99.97,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,loop_unroll,mut3,74099,70148,3,3,6,6,33,yes,yes,51,ok,50,ok,yes,yes,60.02,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_loop_unroll,mut1,74099,70089,3,3,6,6,39,yes,yes,51,ok,53,ok,yes,yes,60.02,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_loop_unroll,mut2,74099,73088,3,3,6,6,37,yes,yes,51,ok,49,ok,yes,yes,99.77,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_loop_unroll,mut3,74099,74674,3,3,6,6,41,yes,yes,51,ok,51,ok,yes,yes,99.09,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_loop_unroll,mut1,74099,70129,3,3,6,6,43,yes,yes,51,ok,47,ok,yes,yes,60.01,0.00,47,49,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_loop_unroll,mut2,74099,74149,3,3,6,6,37,yes,yes,51,ok,48,ok,yes,yes,100.00,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_loop_unroll,mut3,74099,8536893,3,3,6,323,437,yes,yes,51,ok,156,ok,yes,yes,6.15,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_loop_unroll,mut1,74099,74069,3,3,6,6,33,yes,yes,51,ok,17,ok,yes,yes,99.99,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_loop_unroll,mut2,74099,73780,3,3,6,5,35,yes,yes,51,ok,45,ok,yes,yes,99.87,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_loop_unroll,mut3,74099,74099,3,3,6,6,35,yes,yes,51,ok,17,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_loop_unroll,mut1,74099,72354,3,3,6,5,84,yes,yes,51,ok,56,ok,yes,yes,99.69,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_loop_unroll,mut2,74099,74203,3,3,6,6,34,yes,yes,51,ok,50,ok,yes,yes,100.00,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_loop_unroll,mut3,74099,72860,3,3,6,0,34,yes,yes,51,ok,47,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_loop_unroll,mut1,74099,66955,3,3,6,0,33,yes,yes,51,ok,45,ok,yes,yes,ERROR,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_loop_unroll,mut2,74099,72453,3,3,6,0,31,yes,yes,51,ok,49,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_loop_unroll,mut3,74099,74106,3,3,6,6,34,yes,yes,51,ok,49,ok,yes,yes,99.99,0.00,47,49,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_loop_unroll,mut1,74099,72347,3,3,6,6,37,yes,yes,51,ok,45,ok,yes,yes,99.65,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_loop_unroll,mut2,74099,66574,3,2,6,0,39,yes,yes,51,ok,46,ok,yes,yes,ERROR,0.00,47,47,12,11,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_loop_unroll,mut3,74099,2533675,3,3,6,0,203,yes,yes,51,ok,81,ok,yes,yes,ERROR,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_loop_unroll,mut1,74099,72396,3,3,6,5,36,yes,yes,51,ok,45,ok,yes,yes,99.69,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_loop_unroll,mut2,74099,6780591,3,3,6,348,359,yes,yes,51,ok,138,ok,yes,yes,7.64,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_loop_unroll,mut3,74099,69928,3,2,6,0,42,yes,yes,51,ok,50,ok,yes,yes,ERROR,0.00,47,47,12,11,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,remove_dead_code_loop_unroll,mut1,74099,71562,3,2,6,0,31,yes,yes,51,ok,47,ok,yes,yes,ERROR,0.00,47,47,12,11,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,remove_dead_code_loop_unroll,mut2,74099,6533697,3,3,6,255,475,yes,yes,51,ok,132,ok,yes,yes,7.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,remove_dead_code_loop_unroll,mut3,74099,74175,3,3,6,6,39,yes,yes,51,ok,49,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_remove_dead_code_loop_unroll,mut1,74099,74106,3,3,6,6,38,yes,yes,51,ok,50,ok,yes,yes,99.99,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_remove_dead_code_loop_unroll,mut2,74099,72686,3,3,6,0,39,yes,yes,51,ok,50,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_remove_dead_code_loop_unroll,mut3,74099,73311,3,3,6,0,37,yes,yes,51,ok,42,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_remove_dead_code_loop_unroll,mut1,74099,74099,3,3,6,6,37,yes,yes,51,ok,17,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_remove_dead_code_loop_unroll,mut2,74099,74086,3,3,6,6,44,yes,yes,51,ok,50,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_remove_dead_code_loop_unroll,mut3,74099,71298,3,3,6,0,42,yes,yes,51,ok,46,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_remove_dead_code_loop_unroll,mut1,74099,1052425,3,3,6,91,62,yes,yes,51,ok,60,ok,yes,yes,36.40,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_remove_dead_code_loop_unroll,mut2,74099,7446902,3,3,6,590,476,yes,yes,51,ok,137,ok,yes,yes,6.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_remove_dead_code_loop_unroll,mut3,74099,74076,3,3,6,6,34,yes,yes,51,ok,52,ok,yes,yes,100.00,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code_loop_unroll,mut1,74099,66147,3,3,6,6,39,yes,yes,51,ok,47,ok,yes,yes,60.19,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code_loop_unroll,mut2,74099,71448,3,3,6,0,35,yes,yes,51,ok,43,ok,yes,yes,ERROR,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code_loop_unroll,mut3,74099,68563,3,3,6,0,31,yes,yes,51,ok,52,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code_loop_unroll,mut1,74099,72354,3,3,6,5,37,yes,yes,51,ok,15,ok,yes,yes,99.69,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code_loop_unroll,mut2,74099,76826,3,3,6,0,37,yes,yes,51,ok,52,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code_loop_unroll,mut3,74099,74105,3,3,6,6,33,yes,yes,51,ok,19,ok,yes,yes,100.00,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code_loop_unroll,mut1,74099,74120,3,3,6,6,43,yes,yes,51,ok,52,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code_loop_unroll,mut2,74099,67394,3,3,6,0,38,yes,yes,51,ok,46,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code_loop_unroll,mut3,74099,72354,3,3,6,5,35,yes,yes,51,ok,18,ok,yes,yes,99.69,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code_loop_unroll,mut1,74099,64754,3,3,6,0,41,yes,yes,51,ok,46,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code_loop_unroll,mut2,74099,74086,3,3,6,6,30,yes,yes,51,ok,52,ok,yes,yes,100.00,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code_loop_unroll,mut3,74099,72482,3,3,6,0,38,yes,yes,51,ok,50,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,edit_custom_sections_loop_unroll,mut1,74099,74099,3,3,6,0,34,yes,yes,51,ok,50,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,edit_custom_sections_loop_unroll,mut2,74099,74099,3,3,6,6,33,yes,yes,51,ok,18,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,edit_custom_sections_loop_unroll,mut3,74099,74124,3,3,6,0,37,yes,yes,51,ok,44,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_edit_custom_sections_loop_unroll,mut1,74099,74105,3,3,6,6,31,yes,yes,51,ok,52,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_edit_custom_sections_loop_unroll,mut2,74099,66133,3,2,6,0,41,yes,yes,51,ok,49,ok,yes,yes,ERROR,0.00,47,47,12,11,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_edit_custom_sections_loop_unroll,mut3,74099,66986,3,3,6,0,35,yes,yes,51,ok,46,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_edit_custom_sections_loop_unroll,mut1,74099,4845833,3,3,6,293,219,yes,yes,51,ok,113,ok,yes,yes,10.51,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_edit_custom_sections_loop_unroll,mut2,74099,72008,3,3,6,0,39,yes,yes,51,ok,49,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_edit_custom_sections_loop_unroll,mut3,74099,76772,3,3,6,0,35,yes,yes,51,ok,64,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_edit_custom_sections_loop_unroll,mut1,74099,74119,3,3,6,0,32,yes,yes,51,ok,49,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
