sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,wasmer_valid_orig,wasmer_valid_obf,semantic_equivalence_bool,wasmer_error_orig,wasmer_error_obf
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,if_swap,mut3,38555,38483,168,167,4,4,36,yes,yes,107,ok,100,ok,yes,yes,99.82,0.00,70,70,182,181,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/if_swap/mut3/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_if_swap,mut1,38555,38507,168,168,4,0,34,yes,yes,107,ok,95,fail,yes,yes,ERROR,0.00,70,70,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: uninitialized element |     at __wasi_args_sizes_get (<module>[23]:0x3864) |     at __main_void (<module>[20]:0x379a) |     at __original_main (<module>[21]:0x3815) |     at _start (<module>[7]:0x5f2) |     at _start.command_export (<module>[65]:0x88d9)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_if_swap,mut2,38555,38770,168,169,4,4,34,yes,yes,107,ok,106,ok,yes,yes,97.59,0.00,70,70,182,183,,,yes,yes,no,yes,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_if_swap,mut3,38555,38655,168,168,4,4,36,yes,yes,107,ok,94,ok,yes,yes,99.99,0.00,70,71,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_if_swap/mut3/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_if_swap,mut1,38555,38194,168,168,4,4,36,yes,yes,107,ok,91,fail,yes,yes,99.60,0.00,70,70,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: unreachable |     at memchr (<module>[59]:0x8160) |     at strnlen (<module>[56]:0x7b8b) |     at printf_core (<module>[48]:0x4d52) |     at vfprintf (<module>[47]:0x4029) |     at printf (<module>[52]:0x787c) |     at main (<module>[11]:0xfbe) |     at __main_void (<module>[20]:0x340c) |     at __original_main (<module>[21]:0x344c) |     at _start (<module>[7]:0x229) |     at _start.command_export (<module>[65]:0x83a0)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_if_swap,mut2,38555,38566,168,168,4,4,36,yes,yes,107,ok,92,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/add_type_if_swap/mut2/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_if_swap,mut3,38555,7336949,168,168,4,246,539,yes,yes,107,ok,251,ok,yes,yes,6.24,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_if_swap,mut1,38555,38546,168,168,4,0,34,yes,yes,107,ok,88,fail,yes,yes,ERROR,0.00,70,69,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_if_swap,mut2,38555,38525,168,168,4,0,27,yes,yes,107,ok,91,fail,yes,yes,ERROR,0.00,70,70,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_add_type_if_swap/mut2/md5-mut-0.wasm 'string' | RuntimeError: out of bounds memory access |     at __stdio_exit (<module>[54]:0x7d50) |     at exit (<module>[31]:0x39b6) |     at _start (<module>[7]:0x62b) |     at _start.command_export (<module>[65]:0x8909)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_if_swap,mut3,38555,37531,168,168,4,4,31,yes,yes,107,ok,31,ok,yes,yes,99.67,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_add_type_if_swap/mut3/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_if_swap,mut1,38555,37478,168,168,4,4,36,yes,yes,107,ok,102,ok,yes,yes,99.75,0.00,70,71,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_if_swap,mut2,38555,38439,168,168,4,4,36,yes,yes,107,ok,91,fail,yes,yes,99.89,0.00,70,70,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: uninitialized element |     at __wasi_args_sizes_get (<module>[23]:0x344a) |     at __main_void (<module>[20]:0x3380) |     at __original_main (<module>[21]:0x33fb) |     at _start (<module>[7]:0x1d8) |     at _start.command_export (<module>[65]:0x84bf)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_if_swap,mut3,38555,38400,168,168,4,4,27,yes,yes,107,ok,87,fail,yes,yes,99.82,0.00,70,70,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: unreachable |     at __main_void (<module>[20]:0x33aa) |     at __original_main (<module>[21]:0x33ae) |     at _start (<module>[7]:0x222) |     at _start.command_export (<module>[65]:0x846e)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_if_swap,mut1,38555,38558,168,168,4,4,35,yes,yes,107,ok,92,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_add_function_if_swap/mut1/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_if_swap,mut2,38555,38455,168,168,4,4,27,yes,yes,107,ok,104,fail,yes,yes,99.92,0.00,70,70,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: unreachable |     at <unnamed> (<module>[66]:0x8510) |     at __wasi_args_sizes_get (<module>[23]:0x348f) |     at __main_void (<module>[20]:0x33ca) |     at __original_main (<module>[21]:0x3445) |     at _start (<module>[7]:0x222) |     at _start.command_export (<module>[65]:0x8509)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_if_swap,mut3,38555,37651,168,168,4,4,31,yes,yes,107,ok,95,ok,yes,yes,99.53,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_if_swap,mut1,38555,8304622,168,168,4,136,346,yes,yes,107,ok,270,ok,yes,yes,5.57,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_if_swap,mut2,38555,38555,168,168,4,4,35,yes,yes,107,ok,33,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/add_type_add_function_if_swap/mut2/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_if_swap,mut3,38555,38077,168,164,4,4,30,yes,yes,107,ok,105,fail,yes,yes,99.57,0.00,70,70,182,178,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: unreachable |     at vfprintf (<module>[47]:0x3ec0) |     at printf (<module>[52]:0x7697) |     at main (<module>[11]:0xfb7) |     at __main_void (<module>[20]:0x3405) |     at __original_main (<module>[21]:0x3445) |     at _start (<module>[7]:0x222) |     at _start.command_export (<module>[65]:0x832b)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function_if_swap,mut1,38555,38577,168,168,4,4,35,yes,yes,107,ok,107,ok,yes,yes,99.99,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_add_type_add_function_if_swap/mut1/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function_if_swap,mut2,38555,38585,168,168,4,0,34,yes,yes,107,ok,93,ok,yes,yes,ERROR,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_add_type_add_function_if_swap/mut2/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function_if_swap,mut3,38555,38540,168,168,4,4,32,yes,yes,107,ok,111,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | error: Spawn failed | ╰─▶ 1: Missing export No imported or exported memory found
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,remove_dead_code_if_swap,mut1,38555,38430,168,167,4,4,31,yes,yes,107,ok,94,fail,yes,yes,99.89,0.00,70,70,182,181,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/remove_dead_code_if_swap/mut1/md5-mut-0.wasm 'string' | RuntimeError: unreachable |     at dummy (<module>[29]:0x3581) |     at exit (<module>[31]:0x35a0) |     at _start (<module>[7]:0x22b) |     at _start.command_export (<module>[65]:0x848c)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,remove_dead_code_if_swap,mut2,38555,25232,168,85,4,4,27,yes,yes,107,ok,59,ok,yes,yes,66.17,0.00,70,71,182,99,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,remove_dead_code_if_swap,mut3,38555,38432,168,166,4,4,34,yes,yes,107,ok,87,ok,yes,yes,99.91,0.00,70,70,182,180,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/remove_dead_code_if_swap/mut3/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_remove_dead_code_if_swap,mut1,38555,38111,168,164,4,4,36,yes,yes,107,ok,91,ok,yes,yes,99.55,0.00,70,70,182,178,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_remove_dead_code_if_swap,mut2,38555,38572,168,168,4,4,36,yes,yes,107,ok,109,fail,yes,yes,99.99,0.00,70,71,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: out of bounds memory access |     at __towrite (<module>[36]:0x390d) |     at vfprintf (<module>[47]:0x3fe9) |     at printf (<module>[52]:0x787a) |     at main (<module>[11]:0xfb8) |     at __main_void (<module>[20]:0x3406) |     at __original_main (<module>[21]:0x3446) |     at _start (<module>[7]:0x223) |     at _start.command_export (<module>[65]:0x850e)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_remove_dead_code_if_swap,mut3,38555,38555,168,168,4,4,29,yes,yes,107,ok,29,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_remove_dead_code_if_swap/mut3/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_remove_dead_code_if_swap,mut1,38555,38652,168,169,4,4,99,yes,yes,107,ok,115,fail,yes,yes,99.87,0.00,70,69,182,183,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_remove_dead_code_if_swap,mut2,38555,38767,168,169,4,4,32,yes,yes,107,ok,99,ok,yes,yes,99.74,0.00,70,70,182,183,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/add_type_remove_dead_code_if_swap/mut2/md5-mut-0.wasm 'string' | 
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_remove_dead_code_if_swap,mut3,38555,37045,168,168,4,4,37,yes,yes,107,ok,86,fail,yes,yes,99.51,0.00,70,70,182,182,,,yes,no,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | , | RuntimeError: uninitialized element |     at __wasi_args_sizes_get (<module>[23]:0x344a) |     at __main_void (<module>[20]:0x3380) |     at __original_main (<module>[21]:0x33fb) |     at _start (<module>[7]:0x1d8) |     at _start.command_export (<module>[65]:0x84bf)
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_remove_dead_code_if_swap,mut1,38555,38528,168,167,4,4,35,yes,yes,107,ok,106,ok,yes,yes,99.98,0.00,70,70,182,181,,,yes,yes,no,no,no,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/realworld_program/callindirect_O2/md5.wasm 'string' | ,usage: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/WasmMutate_Results_wasmer/realworld_program/md5.wasm/peephole_add_type_remove_dead_code_if_swap/mut1/md5-mut-0.wasm 'string' | 
