sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,wasmer_valid_orig,wasmer_valid_obf,semantic_equivalence_bool,wasmer_error_orig,wasmer_error_obf
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_edit_custom_sections_if_swap,mut3,26335,26341,13,13,4,4,54,yes,yes,48,ok,27,ok,yes,yes,99.99,0.00,61,62,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_edit_custom_sections_if_swap,mut1,26335,26316,13,13,4,4,46,yes,yes,48,ok,53,fail,yes,yes,99.97,0.00,61,61,26,26,,,yes,no,yes,no,no,, | RuntimeError: out of bounds memory access |     at lovfkrzu (<module>[39]:0x26c1) |     at zcqxltnh (<module>[28]:0x233b) |     at igsznblv (<module>[8]:0x1e5)
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_edit_custom_sections_if_swap,mut2,26335,26549,13,13,4,4,44,yes,yes,48,ok,60,ok,yes,yes,99.70,0.00,61,62,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_edit_custom_sections_if_swap,mut3,26335,26356,13,13,4,4,43,yes,yes,48,ok,57,ok,yes,yes,99.99,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_edit_custom_sections_if_swap,mut1,26335,26266,13,13,4,4,34,yes,yes,48,ok,55,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_edit_custom_sections_if_swap,mut2,26335,26335,13,13,4,4,45,yes,yes,48,ok,27,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_edit_custom_sections_if_swap,mut3,26335,26505,13,13,4,4,52,yes,yes,48,ok,54,ok,yes,yes,99.83,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Missing export No imported or exported memory found
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_edit_custom_sections_if_swap,mut1,26335,26287,13,13,4,4,30,yes,yes,48,ok,54,fail,yes,yes,99.94,0.00,61,61,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_edit_custom_sections_if_swap,mut2,26335,26337,13,13,4,4,50,yes,yes,48,ok,59,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_edit_custom_sections_if_swap,mut3,26335,25687,13,13,4,4,42,yes,yes,48,ok,55,ok,yes,yes,99.59,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_edit_custom_sections_if_swap,mut1,26335,26335,13,13,4,4,43,yes,yes,48,ok,57,fail,yes,yes,100.00,0.00,61,61,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_edit_custom_sections_if_swap,mut2,26335,26518,13,13,4,4,60,yes,yes,48,ok,56,ok,yes,yes,99.69,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_edit_custom_sections_if_swap,mut3,26335,26390,13,13,4,4,45,yes,yes,48,ok,57,ok,yes,yes,99.88,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_add_function_edit_custom_sections_if_swap,mut1,26335,26336,13,13,4,4,47,yes,yes,48,ok,57,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_add_function_edit_custom_sections_if_swap,mut2,26335,26384,13,13,4,4,60,yes,yes,48,ok,53,ok,yes,yes,99.73,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_add_function_edit_custom_sections_if_swap,mut3,26335,26343,13,13,4,4,49,yes,yes,48,ok,58,ok,yes,yes,99.99,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,remove_dead_code_edit_custom_sections_if_swap,mut1,26335,19696,13,13,4,4,35,yes,yes,48,ok,55,fail,yes,yes,71.93,0.00,61,61,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,remove_dead_code_edit_custom_sections_if_swap,mut2,26335,26335,13,13,4,4,52,yes,yes,48,ok,26,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,remove_dead_code_edit_custom_sections_if_swap,mut3,26335,26334,13,13,4,4,43,yes,yes,48,ok,56,ok,yes,yes,99.98,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_remove_dead_code_edit_custom_sections_if_swap,mut1,26335,25627,13,13,4,4,33,yes,yes,48,ok,56,ok,yes,yes,99.53,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_remove_dead_code_edit_custom_sections_if_swap,mut2,26335,26368,13,13,4,4,69,yes,yes,48,ok,62,ok,yes,yes,99.97,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_remove_dead_code_edit_custom_sections_if_swap,mut3,26335,26545,13,13,4,4,50,yes,yes,48,ok,53,ok,yes,yes,99.65,0.00,61,62,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_remove_dead_code_edit_custom_sections_if_swap,mut1,26335,25987,13,5,4,4,50,yes,yes,48,ok,54,fail,yes,yes,99.47,0.00,61,61,26,18,,,yes,no,yes,no,no,, | RuntimeError: unreachable |     at lovfkrzu (<module>[39]:0x2606) |     at zcqxltnh (<module>[28]:0x2344) |     at igsznblv (<module>[8]:0x1ee)
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_remove_dead_code_edit_custom_sections_if_swap,mut2,26335,10030003,13,13,4,683,152,yes,yes,48,ok,195,ok,yes,yes,3.30,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_remove_dead_code_edit_custom_sections_if_swap,mut3,26335,26356,13,13,4,4,44,yes,yes,48,ok,58,ok,yes,yes,99.98,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_remove_dead_code_edit_custom_sections_if_swap,mut1,26335,26444,13,13,4,4,58,yes,yes,48,ok,56,ok,yes,yes,99.67,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_remove_dead_code_edit_custom_sections_if_swap,mut2,26335,7229650,13,13,4,270,241,yes,yes,48,ok,156,ok,yes,yes,4.51,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_remove_dead_code_edit_custom_sections_if_swap,mut3,26335,26339,13,13,4,4,65,yes,yes,48,ok,55,fail,yes,yes,100.00,0.00,61,61,26,26,,,yes,no,yes,no,no,, | RuntimeError: out of bounds memory access |     at fawyxkpc (<module>[56]:0x55d4) |     at fupglbwn (<module>[15]:0x21ec) |     at wdryeqlz (<module>[17]:0x223e) |     at igsznblv (<module>[8]:0x1ea)
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_remove_dead_code_edit_custom_sections_if_swap,mut1,26335,26318,13,13,4,4,34,yes,yes,48,ok,54,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,26335,26326,13,13,4,4,47,yes,yes,48,ok,26,ok,yes,yes,99.99,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,26335,26330,13,13,4,4,48,yes,yes,48,ok,56,fail,yes,yes,99.97,0.00,61,61,26,26,,,yes,no,yes,no,no,, | RuntimeError: unreachable |     at abhdcwfe (<module>[19]:0x22a3) |     at wdryeqlz (<module>[17]:0x221e) |     at igsznblv (<module>[8]:0x1ef)
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap,mut1,26335,26330,13,13,4,4,50,yes,yes,48,ok,56,ok,yes,yes,99.98,0.00,61,62,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,26335,25676,13,13,4,4,40,yes,yes,48,ok,70,fail,yes,yes,99.58,0.00,61,60,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,26335,26335,13,13,4,4,47,yes,yes,48,ok,62,fail,yes,yes,100.00,0.00,61,61,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut1,26335,25687,13,13,4,4,43,yes,yes,48,ok,24,ok,yes,yes,99.59,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,26335,925457,13,13,4,200,54,yes,yes,48,ok,70,ok,yes,yes,27.59,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,26335,25615,13,13,4,4,39,yes,yes,48,ok,57,fail,yes,yes,99.89,0.00,61,61,26,26,,,yes,no,yes,no,no,, | RuntimeError: unreachable |     at kdqagoxw (<module>[7]:0x1cf) |     at igsznblv (<module>[8]:0x1e9)
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut1,26335,26345,13,13,4,4,26,yes,yes,48,ok,56,fail,yes,yes,100.00,0.00,61,61,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut2,26335,26287,13,13,4,4,32,yes,yes,48,ok,55,fail,yes,yes,99.96,0.00,61,61,26,26,,,yes,no,yes,no,no,, | RuntimeError: out of bounds memory access |     at lovfkrzu (<module>[39]:0x26c9) |     at zcqxltnh (<module>[28]:0x2343) |     at igsznblv (<module>[8]:0x1ed)
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap,mut3,26335,26347,13,13,4,4,42,yes,yes,48,ok,51,ok,yes,yes,99.98,0.00,61,63,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,loop_unroll,mut1,26335,26335,13,13,4,4,51,yes,yes,48,ok,26,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,loop_unroll,mut2,26335,26327,13,13,4,4,31,yes,yes,48,ok,73,ok,yes,yes,99.99,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,loop_unroll,mut3,26335,26335,13,13,4,4,41,yes,yes,48,ok,27,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_loop_unroll,mut1,26335,20346,13,13,4,4,67,yes,yes,48,ok,53,fail,yes,yes,84.70,0.00,61,61,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_loop_unroll,mut2,26335,26337,13,13,4,4,45,yes,yes,48,ok,55,ok,yes,yes,99.95,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Missing export No imported or exported memory found
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_loop_unroll,mut3,26335,26456,13,13,4,4,44,yes,yes,48,ok,59,ok,yes,yes,99.73,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_loop_unroll,mut1,26335,26335,13,13,4,4,41,yes,yes,48,ok,24,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_loop_unroll,mut2,26335,26377,13,13,4,4,56,yes,yes,48,ok,50,ok,yes,yes,99.97,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_loop_unroll,mut3,26335,4937597,13,13,4,541,139,yes,yes,48,ok,126,ok,yes,yes,6.52,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_loop_unroll,mut1,26335,26353,13,13,4,4,48,yes,yes,48,ok,53,ok,yes,yes,99.98,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_loop_unroll,mut2,26335,10057516,13,13,4,223,266,yes,yes,48,ok,198,ok,yes,yes,3.30,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_type_loop_unroll,mut3,26335,26339,13,13,4,4,35,yes,yes,48,ok,27,ok,yes,yes,100.00,0.00,61,62,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_loop_unroll,mut1,26335,2933735,13,13,4,328,69,yes,yes,48,ok,103,ok,yes,yes,10.53,0.00,61,61,26,26,,,yes,yes,yes,no,no,, | error: Spawn failed | ╰─▶ 1: Failed to create the instance - RuntimeError: out of bounds memory access
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_loop_unroll,mut2,26335,24741,13,13,4,4,46,yes,yes,48,ok,26,ok,yes,yes,97.50,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_function_loop_unroll,mut3,26335,26335,13,13,4,4,46,yes,yes,48,ok,27,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_loop_unroll,mut1,26335,26367,13,13,4,4,60,yes,yes,48,ok,52,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_loop_unroll,mut2,26335,26361,13,13,4,4,44,yes,yes,48,ok,62,ok,yes,yes,99.98,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,peephole_add_function_loop_unroll,mut3,26335,26329,13,13,4,4,51,yes,yes,48,ok,54,ok,yes,yes,100.00,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_loop_unroll,mut1,26335,26337,13,13,4,4,48,yes,yes,48,ok,56,fail,yes,yes,99.99,0.00,61,62,26,26,,,yes,no,yes,no,no,, | 
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_loop_unroll,mut2,26335,26324,13,13,4,4,69,yes,yes,48,ok,54,ok,yes,yes,99.98,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
jshash.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/basic-algorithms/nameOB/jshash.wasm,add_type_add_function_loop_unroll,mut3,26335,26315,13,13,4,4,37,yes,yes,48,ok,53,ok,yes,yes,99.90,0.00,61,61,26,26,,,yes,yes,yes,yes,yes,,
